"name","playerid","new_GS","GS","Source","GS_adj_rate"
"Quinn Gudaitis","sa3020572",0,NA,NA,NA
"Quinn Mathews","sa3023407",17.4579,NA,NA,NA
"Quinn Priester","25977",4.57891882352941,8.775,"REZ1",0.521814110943523
"Quinton Low","sa3017921",0.1461,NA,NA,NA
"Quinton Martinez","sa3020109",0.0261,NA,NA,NA
"RJ Alaniz","10819",0,NA,NA,NA
"RJ Alvarez","13401",0,NA,NA,NA
"RJ Dabovich","sa3014431",0,NA,NA,NA
"RJ Freure","sa3008159",0,NA,NA,NA
"RJ Petit","sa3017848",0.5093,NA,NA,NA
"Rael Santos","sa3006635",0,NA,NA,NA
"Rafael Dolis","4185",0,NA,NA,NA
"Rafael Gonzalez","sa3020995",0.1118,NA,NA,NA
"Rafael Marcano","sa3008330",4.0099,NA,NA,NA
"Rafael Mendez","sa3015435",0,NA,NA,NA
"Rafael Montero","12760",-0.437647058823529,-2.48,"REZ1",0.176470588235294
"Rafael Ohashi","sa3015040",0.0325,NA,NA,NA
"Rafael Sanchez","sa3018362",9.08685,NA,NA,NA
"Rafael Suero","sa3021774",0,NA,NA,NA
"Rafelin Nivar","sa3018833",0,NA,NA,NA
"Raffi Vizcaino","sa736742",0.5,NA,NA,NA
"Raidel Martinez","sa3023350",0,NA,NA,NA
"Railin Perez","sa3009622",0,NA,NA,NA
"Raimon Gomez","sa3017645",0.1754,NA,NA,NA
"Raimy Rodriguez","sa3018326",0.1349,NA,NA,NA
"Rainiery Rodriguez","sa3007903",0.1609,NA,NA,NA
"Raisel Iglesias","17130",0.253941176470588,1.439,"REZ1",0.176470588235294
"Ralph Garza Jr","17682",0,NA,NA,NA
"Ramon Cuevas","sa3019372",0.0488,NA,NA,NA
"Ramon Henriquez","sa3021507",0,NA,NA,NA
"Ramon Perez","sa3004005",0.0158,NA,NA,NA
"Ramon Sanchez","sa3019132",0,NA,NA,NA
"Rancel Duarte","sa3019463",0,NA,NA,NA
"Randel Clemente","sa3016003",0,NA,NA,NA
"Randry De Leon","sa3022025",0.1723,NA,NA,NA
"Randy Berigüete","sa3016199",0,NA,NA,NA
"Randy Dobnak","23798",2.24335764705882,-2.646,"REZ1",-0.847829798586101
"Randy Labaut","sa3010615",1.02745,NA,NA,NA
"Randy Lara","sa3016245",0.1719,NA,NA,NA
"Randy Rodriguez","23974",1.06469694117647,3.669,"REZ1",0.290187228448207
"Randy Vasquez","24719",11.6450352941176,4.286,"REZ1",2.71699376904285
"Randy Wynne","25804",7.17383333333333,8.043,"REZ1",0.891935015955904
"Ranger Suarez","17277",28.1537882352941,31.906,"REZ1",0.882397926261334
"Ranwell Smith","sa3019267",0,NA,NA,NA
"Raudy Gomez","sa3019548",0,NA,NA,NA
"Raudy Rivera","sa3021813",0,NA,NA,NA
"Raul Alcantara","12790",16,NA,NA,NA
"Raul Alcantara","sa3005696",0.0389,NA,NA,NA
"Raul Brito","sa928287",0.51185,NA,NA,NA
"Raul Rangel","sa3015212",0.1289,NA,NA,NA
"Ray Gaither","sa3017270",1.5209,NA,NA,NA
"Ray Kerr","23809",1.664348,4.432,"REZ1",0.375529783393502
"Raymon Rosario","sa3022801",0.1754,NA,NA,NA
"Raymond Burgos","22370",1.1335,6.801,"REZ1",0.166666666666667
"Raynel Espinal","19516",0,NA,NA,NA
"Rayner Castillo","sa3015487",0.1754,NA,NA,NA
"Rayner Urbaez","sa3018880",0,NA,NA,NA
"Rayven Antonio","sa3021808",0.1254,NA,NA,NA
"Reagan Todd","sa3006946",0,NA,NA,NA
"Redinson Gomez","sa3016612",0,NA,NA,NA
"Reed Garrett","16866",0.631411764705882,3.578,"REZ1",0.176470588235294
"Reese Olson","24968",25.3715176470588,23.689,"REZ1",1.07102527109877
"Reese Sharp","sa3020561",0,NA,NA,NA
"Reggie Crawford","sa3020457",3.522,NA,NA,NA
"Reggie Lawson","sa917951",3,NA,NA,NA
"Reggie McClain","19311",0,NA,NA,NA
"Regi Grace","sa3008101",0.5,NA,NA,NA
"Reibyn Corona","sa3009521",0,NA,NA,NA
"Reid Birlingmair","sa3007473",1.5,NA,NA,NA
"Reid Detmers","27468",18.8634470588235,15.658,"REZ1",1.2047162510425
"Reid Johnston","sa3018183",0.1586,NA,NA,NA
"Reid Morgan","sa3009860",0,NA,NA,NA
"Reid Schaller","sa3008023",0,NA,NA,NA
"Reid VanScoter","sa3020839",11.0877,NA,NA,NA
"Reidis Sena","sa3009626",0.5,NA,NA,NA
"Reilin Ramirez","sa3022115",0,NA,NA,NA
"Reimy Beltre","sa3008680",0.1332,NA,NA,NA
"Reinaldo De Paula","sa3002820",0,NA,NA,NA
"Reinier Parra","sa3015401",0,NA,NA,NA
"Reiss Knehr","21541",1.2085,4.075,"REZ1",0.296564417177914
"Reiver Camacho","sa3023839",0.1719,NA,NA,NA
"Reiver Sanmartin","19754",3.52516666666667,3.651,"REZ1",0.965534556742445
"Renaldito Florian","sa3019126",0,NA,NA,NA
"Renil Ramos","sa3022124",0.1754,NA,NA,NA
"Reny Artiles","sa3008716",0,NA,NA,NA
"Reudis Diaz","sa3021566",0.166,NA,NA,NA
"Rex Brothers","9794",0,NA,NA,NA
"Reyes Moronta","14966",1.02228571428571,3.578,"REZ1",0.285714285714286
"Reymin Guduan","13058",0,NA,NA,NA
"Reynaldo Lopez","16400",28.0873294117647,25.636,"REZ1",1.09562058869421
"Reynaldo Yean","sa3018303",0,NA,NA,NA
"Reynardo Cruz","sa3016032",0.1384,NA,NA,NA
"Reyson Santos","sa3008266",0,NA,NA,NA
"Rhett Kouba","sa3017544",7.58625,NA,NA,NA
"Rhett Lowder","33876",17.3127882352941,7.951,"REZ1",2.17743532075137
"Ricardito Lorenzo","sa3018035",0,NA,NA,NA
"Ricardo Brizuela","sa3019290",0.1475,NA,NA,NA
"Ricardo Estrada","sa3016017",0.156,NA,NA,NA
"Ricardo Gomez","sa3019462",0,NA,NA,NA
"Ricardo Montero","sa3018370",0,NA,NA,NA
"Ricardo Pinto","16318",3.91516666666667,3.491,"REZ1",1.12150291225055
"Ricardo Quintana","sa3019758",0,NA,NA,NA
"Ricardo Sanchez","17581",0,NA,NA,NA
"Ricardo Velez","sa3017602",0,NA,NA,NA
"Ricardo Yan","sa3016056",0.1754,NA,NA,NA
"Rich Hill","4806",9.83766666666667,1.526,"REZ1",6.44670161642639
"Richard Bleier","7803",1.976,11.856,"REZ1",0.166666666666667
"Richard Fernandez","sa3018898",0.1754,NA,NA,NA
"Richard Fitts","30160",6.41669647058824,5.54,"REZ1",1.15824846039499
"Richard Gallardo","sa3009990",6.58265,NA,NA,NA
"Richard Guasch","sa3008434",2,NA,NA,NA
"Richard Lovelady","19337",-0.103294117647059,-1.252,"REZ1",0.0825032888554783
"Richard Rodriguez","13549",0,NA,NA,NA
"Richy Valdez","sa3019083",0,NA,NA,NA
"Rickey Ramirez","sa3004644",0,NA,NA,NA
"Ricky Castro","sa3023681",0.1598,NA,NA,NA
"Ricky DeVito","sa1116003",0.5,NA,NA,NA
"Ricky Karcher","23449",1.43083333333333,8.585,"REZ1",0.166666666666667
"Ricky Salinas","sa3007456",0.0449,NA,NA,NA
"Ricky Tiedemann","sa3018096",12.5877,NA,NA,NA
"Ricky Vanasco","23391",1.13333333333333,-0.6,"REZ1",-1.88888888888889
"Rico Garcia","20023",-0.336,-2.016,"REZ1",0.166666666666667
"Riggs Threadgill","sa3018111",0,NA,NA,NA
"Riley Bauman","sa3023102",0.1737,NA,NA,NA
"Riley Cooper","sa3023503",0.1316,NA,NA,NA
"Riley Cornelio","sa3020830",0.1754,NA,NA,NA
"Riley Davis","sa3018145",0.1223,NA,NA,NA
"Riley Frey","sa3022909",0.1589,NA,NA,NA
"Riley Gowens","sa3022948",11.0877,NA,NA,NA
"Riley Martin","sa3017601",0,NA,NA,NA
"Riley O'Brien","20348",1.44223529411765,3.506,"REZ1",0.411362034831046
"Riley Pint","21858",0.0465,0.279,"REZ1",0.166666666666667
"Riley Smith","19826",0.0651,NA,NA,NA
"Riley Thompson","sa876287",7.07,NA,NA,NA
"Rio Britton","sa3023379",0.0225,NA,NA,NA
"Rio Gomez","sa3004676",0.1391,NA,NA,NA
"Riskiel Tineo","sa3018375",0,NA,NA,NA
"Rito Lugo","sa3008237",0.137,NA,NA,NA
"River Ryan","29514",10.1880833333333,10.69,"REZ1",0.953048019956345
"Roansy Contreras","22810",1.76598788235294,2.395,"REZ1",0.737364460272627
"Rob Griswold","sa3018118",0,NA,NA,NA
"Rob Hensey","sa3020332",0.096,NA,NA,NA
"Rob Kaminsky","15792",2.5,NA,NA,NA
"Rob Zastryzny","15094",1.91130381818182,3.764,"REZ1",0.507785286445754
"Robbie Baker","sa3008103",0,NA,NA,NA
"Robbie Erlin","10354",0,NA,NA,NA
"Robbie Hitt","sa3004463",0,NA,NA,NA
"Robbie Peto","sa3014848",0.0986,NA,NA,NA
"Robbie Ray","11486",24.7624705882353,17.71,"REZ1",1.39821968313017
"Robby Ahlstrom","sa3018193",2.0078,NA,NA,NA
"Robby Snelling","sa3020707",8.06935,NA,NA,NA
"Robert Broom","sa3007235",0,NA,NA,NA
"Robert Colina","sa3006133",0.1251,NA,NA,NA
"Robert Cruz","sa3006390",0.13,NA,NA,NA
"Robert Dugger","19191",10.02195,NA,NA,NA
"Robert Garcia","23363",0.402529411764706,2.281,"REZ1",0.176470588235294
"Robert Gasser","29812",9.62725,12.325,"REZ1",0.781115618661258
"Robert Gsellman","13696",2,NA,NA,NA
"Robert Kwiatkowski","sa3014929",1.0199,NA,NA,NA
"Robert Stephenson","13594",-0.605294117647059,-3.43,"REZ1",0.176470588235294
"Robert Stock","6576",0.1754,NA,NA,NA
"Robert Suarez","30115",0.671470588235294,3.805,"REZ1",0.176470588235294
"Robert Wegielnik","sa3023540",0,NA,NA,NA
"Roberto Medina","sa3021498",0.0923,NA,NA,NA
"Robin Vazquez","sa3008265",0,NA,NA,NA
"Robinson Hernandez","sa3005879",0.0723,NA,NA,NA
"Robinson Martinez","sa873188",0,NA,NA,NA
"Robinson Pina","sa3003123",10.0877,NA,NA,NA
"Rodarni Salvador","sa3018889",0,NA,NA,NA
"Roddery Munoz","25311",4.39011529411765,8.405,"REZ1",0.522321867235889
"Rodney Boone","sa3018107",7.083,NA,NA,NA
"Rodney Hutchison","sa3008162",0,NA,NA,NA
"Rodney Theophile","sa3008228",9.0877,NA,NA,NA
"Rodolfo De La Cruz","sa3019398",0,NA,NA,NA
"Rodolfo Garrido","sa3018355",0.1595,NA,NA,NA
"Rodolfo Martinez","sa206642",0,NA,NA,NA
"Rodolfo Sanchez","sa3003009",0.0798,NA,NA,NA
"Rodolfo Toledano","sa3019276",0.1754,NA,NA,NA
"Roel Garcia III","sa3020253",0.1611,NA,NA,NA
"Roel Ramirez","16470",0,NA,NA,NA
"Roelmy Garcia","sa3015434",0.0398,NA,NA,NA
"Roenis Elias","12673",0,NA,NA,NA
"Roger Jorge","sa3019301",0.0626,NA,NA,NA
"Roger Rodriguez","sa3009234",0.1535,NA,NA,NA
"Roiber Talavera","sa3016799",0.0923,NA,NA,NA
"Roki Sasaki","sa3025686",24.6645285714286,NA,NA,NA
"Rolando Casihis","sa3018356",0.1461,NA,NA,NA
"Rolando Gutierrez","sa3018372",0.0553,NA,NA,NA
"Rolddy Munoz","sa3011575",0.333333333333333,NA,NA,NA
"Rolfi Jimenez","sa3016471",0.1384,NA,NA,NA
"Roman Angelo","sa3022737",0.174,NA,NA,NA
"Roman Camacho","sa3023108",0.1498,NA,NA,NA
"Roman Perez","sa3018845",0,NA,NA,NA
"Roman Phansalkar","sa3019949",0,NA,NA,NA
"Ron Marinaccio","23488",0.0374117647058824,0.212,"REZ1",0.176470588235294
"Ronal Herrera","sa3018862",0,NA,NA,NA
"Ronald Bolanos","20041",0,NA,NA,NA
"Ronald Herrera","15688",0.1754,NA,NA,NA
"Ronald Medrano","sa737377",0.1577,NA,NA,NA
"Ronaldo Alesandro","sa3007627",0,NA,NA,NA
"Ronan Kopp","sa3017751",3,NA,NA,NA
"Ronel Blanco","19407",25.4493176470588,17.386,"REZ1",1.46378221828246
"Ronnie Williams","sa828702",0.1365,NA,NA,NA
"Ronny Chalas","sa3015970",0.033,NA,NA,NA
"Ronny Garcia","sa3003030",0,NA,NA,NA
"Ronny Henriquez","24094",1.08225223529412,1.813,"REZ1",0.596940008435807
"Ronny Lopez","sa3021754",0.1349,NA,NA,NA
"Ronny Oliver","sa3016624",0.1595,NA,NA,NA
"Ronny Robles","sa3019256",0,NA,NA,NA
"Rony Cruz","sa3016611",0,NA,NA,NA
"Rony Garcia","20430",0.1272,NA,NA,NA
"Roque Gutierrez","sa3015440",0.0798,NA,NA,NA
"Rorik Maltrud","sa3023510",0.1649,NA,NA,NA
"Ross Carver","sa3017069",5.02045,NA,NA,NA
"Ross Detwiler","2859",0,NA,NA,NA
"Ross Dunn","sa3023414",0.1691,NA,NA,NA
"Ross Stripling","13273",6.82534823529412,18.882,"REZ1",0.361473797018013
"Rowan Wick","14646",0,NA,NA,NA
"Roy Garcia","sa3002941",0,NA,NA,NA
"Royber Salinas","sa3009243",6.05846666666667,NA,NA,NA
"Royman Blanco","sa3008580",0.0237,NA,NA,NA
"Ruben Castillo","sa3015455",0.1096,NA,NA,NA
"Ruben De La Cruz","sa3018884",0,NA,NA,NA
"Ruben Galindo","sa3015100",0.0516,NA,NA,NA
"Ruben Ramirez","sa3017474",0,NA,NA,NA
"Rubender Pena","sa3024097",0.1654,NA,NA,NA
"Rudit Pina","sa3022030",0.1688,NA,NA,NA
"Runelvis Toribio","sa3019243",0,NA,NA,NA
"Russell Smith","sa3018191",1.51335,NA,NA,NA
"Ruver Flores","sa3021571",0,NA,NA,NA
"Ryan Ammons","sa3023523",0,NA,NA,NA
"Ryan Anderson","sa1172845",0.5151,NA,NA,NA
"Ryan Bergert","sa3017418",4,NA,NA,NA
"Ryan Birchard","sa3023449",0.17,NA,NA,NA
"Ryan Borucki","16350",-0.334368588235294,-2.176,"REZ1",0.153662035034602
"Ryan Bourassa","sa3022947",0,NA,NA,NA
"Ryan Boyer","sa3018151",0,NA,NA,NA
"Ryan Brady","sa3020313",1.01755,NA,NA,NA
"Ryan Brasier","5615",0.108184470588235,-1.816,"REZ1",-0.0595729463591604
"Ryan Brown","sa3022939",0.1165,NA,NA,NA
"Ryan Buchter","9456",0,NA,NA,NA
"Ryan Burr","17536",0.969592823529412,2.228,"REZ1",0.435185288837258
"Ryan Cardona","sa3017470",0.17,NA,NA,NA
"Ryan Carpenter","12699",6.0877,NA,NA,NA
"Ryan Castellani","16377",0,NA,NA,NA
"Ryan Chasse","sa3020266",0,NA,NA,NA
"Ryan Conroy","sa3007906",0,NA,NA,NA
"Ryan Costeiu","sa3017260",0.1754,NA,NA,NA
"Ryan Cusick","sa3017385",2.6,NA,NA,NA
"Ryan Feltner","21446",29.5541411764706,29.859,"REZ1",0.989790052462259
"Ryan Fernandez","24862",0.260294117647059,1.475,"REZ1",0.176470588235294
"Ryan Garcia","sa3011190",10.5877,NA,NA,NA
"Ryan Gusto","sa3011818",5.64621571428571,NA,NA,NA
"Ryan Harbin","sa3011733",0.0095,NA,NA,NA
"Ryan Hartman","19480",0,NA,NA,NA
"Ryan Harvey","sa3021724",0.1719,NA,NA,NA
"Ryan Hawks","sa3022999",0.1754,NA,NA,NA
"Ryan Helsley","18138",-0.330352941176471,-1.872,"REZ1",0.176470588235294
"Ryan Hendrix","19535",0,NA,NA,NA
"Ryan Hennen","sa3018277",0,NA,NA,NA
"Ryan Jennings","sa3020634",5.578,NA,NA,NA
"Ryan Jensen","sa3011496",3.0235,NA,NA,NA
"Ryan Langford","sa3020880",2.54315,NA,NA,NA
"Ryan Lillie","sa3004740",0.1219,NA,NA,NA
"Ryan Lobus","sa3022744",6.06955,NA,NA,NA
"Ryan Long","sa3017616",5.573,NA,NA,NA
"Ryan Loutos","29521",0.572294117647059,3.243,"REZ1",0.176470588235294
"Ryan Meisinger","18105",0,NA,NA,NA
"Ryan Middendorf","sa3019506",0,NA,NA,NA
"Ryan Miller","22187",1.58854545454545,5.158,"REZ1",0.307977017166626
"Ryan Murphy","sa3014871",9.0877,NA,NA,NA
"Ryan Nutof","sa915630",0,NA,NA,NA
"Ryan Och","sa3017146",0,NA,NA,NA
"Ryan Olson","sa918258",0.0821,NA,NA,NA
"Ryan Pepiot","26221",25.6954470588235,15.27,"REZ1",1.682740475365
"Ryan Pressly","7005",-0.0208235294117647,-0.118,"REZ1",0.176470588235294
"Ryan Ramsey","sa3020605",0.1461,NA,NA,NA
"Ryan Rolison","sa3008244",3.5315,NA,NA,NA
"Ryan Sherriff","12249",0.656571428571429,2.298,"REZ1",0.285714285714286
"Ryan Shreve","sa3010555",0,NA,NA,NA
"Ryan Smith","sa1159711",0,NA,NA,NA
"Ryan Sublette","sa3017781",0,NA,NA,NA
"Ryan Tepera","10291",-0.232857142857143,-0.815,"REZ1",0.285714285714286
"Ryan Thompson","16647",0.127588235294118,0.723,"REZ1",0.176470588235294
"Ryan Vanderhei","sa3023671",0.1423,NA,NA,NA
"Ryan Walker","20423",1.19246423529412,3.488,"REZ1",0.341876214247167
"Ryan Watson","sa3015070",0,NA,NA,NA
"Ryan Watson","sa3023682",5.08265,NA,NA,NA
"Ryan Weathers","23796",24.2134705882353,20.183,"REZ1",1.19969630819181
"Ryan Webb","sa3018280",3.03711271428571,NA,NA,NA
"Ryan Weber","10160",1.05914285714286,3.707,"REZ1",0.285714285714286
"Ryan Weiss","sa3007778",0,NA,NA,NA
"Ryan Yarbrough","16502",1.01732247058824,0.853,"REZ1",1.19264064547273
"Ryan Zeferjahn","25420",0.445235294117647,0.523,"REZ1",0.851310313800472
"Ryder Ryan","19891",-0.409090909090909,-1.5,"REZ1",0.272727272727273
"Rylan Kaufman","sa3008588",0,NA,NA,NA
"Ryley Widell","sa3005099",0.1611,NA,NA,NA
"Ryne Harper","12680",0,NA,NA,NA
"Ryne Moore","sa3017725",0.1595,NA,NA,NA
"Ryne Nelson","26253",13.7778705882353,20.437,"REZ1",0.674163066410691
"Ryne Stanek","15947",0.945529411764706,5.358,"REZ1",0.176470588235294
"Sabier Marte","sa3019431",0.137,NA,NA,NA
"Sadiel Baro","sa3019136",0.1428,NA,NA,NA
"Sadrac Franco","sa3005073",0.0674,NA,NA,NA
"Sal Romano","13690",0,NA,NA,NA
"Sam Aldegheri","26443",7.89406117647059,18.76,"REZ1",0.420792173585852
"Sam Armstrong","sa3023046",8.58195,NA,NA,NA
"Sam Bachman","29754",3.26471223529412,5.995,"REZ1",0.544572516312613
"Sam Benschoter","sa3017639",6.56105,NA,NA,NA
"Sam Carlson","sa3005015",2.5,NA,NA,NA
"Sam Clay","16279",0,NA,NA,NA
"Sam Coonrod","17264",0.714571428571429,2.501,"REZ1",0.285714285714286
"Sam Delaplane","sa3004222",0,NA,NA,NA
"Sam Freeman","6832",0,NA,NA,NA
"Sam Gardner","sa3021721",0,NA,NA,NA
"Sam Gaviglio","12778",0,NA,NA,NA
"Sam Hentges","18548",1.07063636363636,3.259,"REZ1",0.328516834500265
"Sam Howard","16265",0,NA,NA,NA
"Sam Jacobsak","sa3015359",0.0823,NA,NA,NA
"Sam Keating","sa3005025",0,NA,NA,NA
"Sam Knowlton","sa3023467",0,NA,NA,NA
"Sam Long","25379",-0.348972117647059,-3.663,"REZ1",0.0952694833871304
"Sam McWilliams","sa829124",2.03375,NA,NA,NA
"Sam Moll","14874",0.470117647058824,2.664,"REZ1",0.176470588235294
"Sam Ryan","sa3010627",0,NA,NA,NA
"Sam Selman","13397",0,NA,NA,NA
"Sam Thoresen","sa3014920",0,NA,NA,NA
"Sam Weatherly","sa3014455",0,NA,NA,NA
"Sam Whiting","sa3023078",9.58395,NA,NA,NA
"Samir Chires","sa3016254",0.1595,NA,NA,NA
"Sammy Peralta","25589",0.358555555555556,0.409,"REZ1",0.876663950013583
"Sammy Tavarez","sa3015079",0,NA,NA,NA
"Samuel Colmenares","sa3021762",0.1637,NA,NA,NA
"Samuel Fabian","sa3016711",0,NA,NA,NA
"Samuel Mejia","sa3016475",0,NA,NA,NA
"Samuel Perez","sa3008176",0.0211,NA,NA,NA
"Samuel Perez","sa3024068",0.1646,NA,NA,NA
"Samuel Reyes","sa3003036",1.5244,NA,NA,NA
"Samuel Sanchez","sa3021008",0.1653,NA,NA,NA
"Samuel Strickland","sa3017139",0,NA,NA,NA
"Samuel Valerio","sa3009220",0,NA,NA,NA
"Samuel Vasquez","sa3005849",0,NA,NA,NA
"Samy Natera Jr","sa3020862",0.1349,NA,NA,NA
"Sandi Charle","sa3015330",0,NA,NA,NA
"Sandro Bargallo","sa3009639",0.1719,NA,NA,NA
"Sandro Santana","sa3021030",0.0732,NA,NA,NA
"Sandy Alcantara","18684",26.3036,20.531,"REZ1",1.28116506745896
"Sandy Gaston","sa3011136",0,NA,NA,NA
"Sandy Mejia","sa3019141",0.1584,NA,NA,NA
"Sandy Ozuna","sa3021041",0.1461,NA,NA,NA
"Sann Omosako","sa3022315",0.1679,NA,NA,NA
"Santiago Florez","sa3003026",0,NA,NA,NA
"Santiago Peraza","sa3021002",0.1754,NA,NA,NA
"Santiago Quintero","sa3019072",0,NA,NA,NA
"Santiago Ramirez","sa3018875",0,NA,NA,NA
"Santiago Rojas","sa3024585",0.1719,NA,NA,NA
"Santiago Sojo","sa3018811",0,NA,NA,NA
"Santiago Suarez","sa3019386",0.1754,NA,NA,NA
"Saul Garcia","sa3017106",0.1498,NA,NA,NA
"Saul Gonzalez","sa3008360",0,NA,NA,NA
"Saul Sanchez","sa3021786",0,NA,NA,NA
"Saul Siri","sa3022047",0.0549,NA,NA,NA
"Saul Teran","sa3018296",0,NA,NA,NA
"Sauryn Lao","sa917331",0,NA,NA,NA
"Sawyer GipsonLong","26048",3.98473058823529,2.167,"REZ1",1.83882352941176
"Scarlyn Lebron","sa3016277",0,NA,NA,NA
"Scott Alexander","10591",0.837111058823529,1.862,"REZ1",0.449576293675365
"Scott Barlow","14993",0.483705882352941,2.741,"REZ1",0.176470588235294
"Scott Blewett","16427",1.38217647058824,2.499,"REZ1",0.55309182496528
"Scott Boches","sa3004022",0.0158,NA,NA,NA
"Scott Effross","18384",0.0307058823529412,0.174,"REZ1",0.176470588235294
"Scott Engler","sa918353",0,NA,NA,NA
"Scott Kazmir","4897",0.16,NA,NA,NA
"Scott Kobos","sa3014856",0,NA,NA,NA
"Scott McGough","12056",0.541648705882353,1.527,"REZ1",0.354714280211102
"Scott Randall","sa3017752",0.1204,NA,NA,NA
"Sean Boyle","sa3007618",6.5171,NA,NA,NA
"Sean Burke","29878",20.9239411764706,14.728,"REZ1",1.42069128031441
"Sean Doolittle","1581",0,NA,NA,NA
"Sean Guenther","20045",0.549235294117647,1.779,"REZ1",0.308732599279172
"Sean Harney","sa3020472",3.52335,NA,NA,NA
"Sean Hermann","sa3019429",0.1754,NA,NA,NA
"Sean Hjelle","21481",-0.194294117647059,-7.101,"REZ1",0.0273615149481846
"Sean Hunley","sa3017316",7.06385,NA,NA,NA
"Sean Kealey","sa3015134",0,NA,NA,NA
"Sean Linan","sa3019270",0.1154,NA,NA,NA
"Sean Manaea","15873",26.5091058823529,25.542,"REZ1",1.0378633576992
"Sean McLaughlin","sa659266",0.0209,NA,NA,NA
"Sean Mellen","sa3011865",0.0444,NA,NA,NA
"Sean Mooney","sa3014913",0.1116,NA,NA,NA
"Sean Mullen","sa3017843",0.0258,NA,NA,NA
"Sean Newcomb","16943",0.990906,2.74,"REZ1",0.361644525547445
"Sean Nolin","11341",2.07514285714286,7.263,"REZ1",0.285714285714286
"Sean Poppen","19583",0,NA,NA,NA
"Sean Rackoski","sa3006964",0,NA,NA,NA
"Sean ReidFoley","17034",-0.445411764705882,-2.524,"REZ1",0.176470588235294
"Sean Reynolds","22253",0.376647058823529,0.801,"REZ1",0.470221047220386
"Sean Sullivan","sa3018185",9.5851,NA,NA,NA
"Sean Sullivan","sa3023162",10.5877,NA,NA,NA
"Sean Wymer","sa3007204",0,NA,NA,NA
"Sebastian Estiven","sa3022372",0.167,NA,NA,NA
"Sebastian Javier","sa3016606",0,NA,NA,NA
"Sebastian Keane","sa3020953",0.153,NA,NA,NA
"Sem Robberse","sa3011735",2.83940642857143,NA,NA,NA
"Serafino Brito","sa3010312",0,NA,NA,NA
"Seranthony Dominguez","19249",1.05988235294118,6.006,"REZ1",0.176470588235294
"Sergio Caruci","sa3015448",0,NA,NA,NA
"Sergio Morillo","sa3005196",0,NA,NA,NA
"Sergio Romo","9817",0,NA,NA,NA
"Sergio Sanchez","sa3009735",0,NA,NA,NA
"Sergio Umana","sa3009623",0,NA,NA,NA
"Seth Blair","sa526934",0.0605,NA,NA,NA
"Seth Chavez","sa3023005",0,NA,NA,NA
"Seth Clark","sa3020630",0,NA,NA,NA
"Seth Corry","sa3004648",2,NA,NA,NA
"Seth Elledge","19766",0,NA,NA,NA
"Seth Frankoff","11346",0.1635,NA,NA,NA
"Seth Halvorsen","33294",0.912352941176471,5.17,"REZ1",0.176470588235294
"Seth Johnson","26020",3.67325176470588,3.138,"REZ1",1.17057098939002
"Seth Keener","sa3022949",0.1754,NA,NA,NA
"Seth Keller","sa3020397",0,NA,NA,NA
"Seth Lonsway","sa3017857",7.5856,NA,NA,NA
"Seth Lugo","12447",28.8757176470588,24.012,"REZ1",1.20255362514821
"Seth Martinez","21045",-0.146294117647059,-0.829,"REZ1",0.176470588235294
"Seth Mayberry","sa3010244",0,NA,NA,NA
"Seth Nightingale","sa3020877",0,NA,NA,NA
"Seth Nordlin","sa3004215",0.1235,NA,NA,NA
"Seth Shuman","sa3011187",8.08675,NA,NA,NA
"Seunghwan Oh","18719",0,NA,NA,NA
"Shaddon Peavyhouse","sa3020802",0.1407,NA,NA,NA
"Shane Baz","22264",22.8575529411765,18.481,"REZ1",1.23681364326478
"Shane Bieber","19427",14.3318705882353,11.434,"REZ1",1.25344329090741
"Shane Connolly","sa3017320",0,NA,NA,NA
"Shane Davis","sa3015007",0.1726,NA,NA,NA
"Shane Drohan","sa3014447",9.53965,NA,NA,NA
"Shane Gray","sa3020662",0,NA,NA,NA
"Shane Greene","10756",1.38133333333333,3.288,"REZ1",0.420113544201135
"Shane Gustafson","sa3019610",0,NA,NA,NA
"Shane Marshall","sa3023405",0,NA,NA,NA
"Shane McCarthy","sa915740",0,NA,NA,NA
"Shane McClanahan","21483",20.8188823529412,4.955,"REZ1",4.20159078767733
"Shane Murphy","sa3020389",8.0807,NA,NA,NA
"Shane Panzini","sa3018257",0.1395,NA,NA,NA
"Shane Rademacher","sa3023258",0.1137,NA,NA,NA
"Shane Smith","sa3020469",2.40982166666667,NA,NA,NA
"Shane Telfer","sa3022736",0,NA,NA,NA
"Shaun Anderson","19453",6.681125,7.443,"REZ1",0.897638720945855
"Shawn Armstrong","12857",1.29001611764706,3.134,"REZ1",0.411619692931416
"Shawn Dubin","24977",1.169404,2.256,"REZ1",0.518352836879433
"Shawn Morimando","13606",0,NA,NA,NA
"Shawn Rapp","sa3020743",0,NA,NA,NA
"Shawn Semple","sa3004661",0.156,NA,NA,NA
"Shawndrick Oduber","sa3021483",0,NA,NA,NA
"Shay Schanaman","sa3022933",0,NA,NA,NA
"Shea Barry","sa1170345",0.1349,NA,NA,NA
"Shea Spitzbarth","18475",0,NA,NA,NA
"Shelby Lackey","sa3006771",0,NA,NA,NA
"Shelby Miller","10197",1.00029411764706,4.335,"REZ1",0.230748354705204
"Sheldon Reed","sa3017382",0,NA,NA,NA
"Shelton Perkins","sa1169965",0,NA,NA,NA
"Shinnosuke Ogasawara","sa3058454",10.62648,NA,NA,NA
